"OTU_ID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"esv_23296","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_23297","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_23290","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_23291","Fungi",NA,NA,NA,NA,NA,NA
"esv_12607","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae",NA,NA
"esv_2257","Fungi",NA,NA,NA,NA,NA,NA
"esv_291","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_290","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Sphaerobolaceae","Sphaerobolus","Sphaerobolus ingoldii "
"esv_293","Fungi","Ascomycota","Sordariomycetes","Xylariales","Sporocadaceae","Pestalotiopsis",NA
"esv_292","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_295","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium",NA
"esv_2526","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_297","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_296","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Hannaella","Hannaella kunmingensis "
"esv_299","Fungi",NA,NA,NA,NA,NA,NA
"esv_298","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia protuberata "
"esv_21830","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2527","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"esv_21836","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_21837","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae",NA,NA
"esv_21834","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_6169","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2528","Fungi",NA,NA,NA,NA,NA,NA
"esv_15548","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_12915","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Teichosporaceae",NA,NA
"esv_2529","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Tremella","Tremella sp "
"esv_16438","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Cyphellophoraceae","Cyphellophora","Cyphellophora laciniata "
"esv_6699","Fungi","Ascomycota","Lecanoromycetes",NA,NA,NA,NA
"esv_12606","Fungi",NA,NA,NA,NA,NA,NA
"esv_5978","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_20404","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8254","Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora","Nigrospora oryzae "
"esv_20064","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces",NA
"esv_5979","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_20400","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_20401","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_20402","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_5454","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Acremoniopsis","Acremoniopsis suttonii "
"esv_20408","Fungi",NA,NA,NA,NA,NA,NA
"esv_3882","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_23470","Fungi",NA,NA,NA,NA,NA,NA
"esv_23471","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_23472","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Mycosphaerella","Mycosphaerella sp "
"esv_3883","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",NA
"esv_23474","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae",NA,NA
"esv_23475","Fungi",NA,NA,NA,NA,NA,NA
"esv_16439","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_19119","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae",NA,NA
"esv_19116","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_5451","Fungi",NA,NA,NA,NA,NA,NA
"esv_19115","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19112","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19113","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19110","Fungi",NA,NA,NA,NA,NA,NA
"esv_7562","Fungi",NA,NA,NA,NA,NA,NA
"esv_8908","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8909","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",NA
"esv_11341","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_11340","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_11347","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_5453","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae","Kwoniella",NA
"esv_11345","Fungi",NA,NA,NA,NA,NA,NA
"esv_11344","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8900","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_8901","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae",NA,NA
"esv_8902","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"esv_3887","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA
"esv_8904","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8905","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_8906","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_8907","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA
"esv_15246","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19403","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_23577","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15247","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae",NA,NA
"esv_12604","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_10708","Fungi",NA,NA,NA,NA,NA,NA
"esv_12617","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_15244","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_21335","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae",NA,NA
"esv_10709","Fungi",NA,NA,NA,NA,NA,NA
"esv_18749","Fungi","Basidiomycota","Microbotryomycetes","Incertae_sedis","Chrysozymaceae","Pseudohyphozyma","Pseudohyphozyma bogoriensis "
"esv_4187","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium solani "
"esv_10258","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Incertae_sedis","Mingxiaea","Mingxiaea siamensis "
"esv_11269","Fungi",NA,NA,NA,NA,NA,NA
"esv_21565","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8258","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_22711","Fungi",NA,NA,NA,NA,NA,NA
"esv_10259","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_23512","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_8259","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae",NA,NA
"esv_17576","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_7569","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_17577","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15241","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_10706","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae",NA,NA
"esv_4849","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_4848","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Hydropisphaera","Hydropisphaera fungicola "
"esv_10707","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2250","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8730","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_4841","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_4840","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_4843","Fungi","Basidiomycota","Agaricomycetes","Tremellodendropsidales",NA,NA,NA
"esv_4842","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_4845","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Devriesia","Devriesia sp "
"esv_19907","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_4847","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_4846","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Stemphylium","Stemphylium sp "
"esv_4513","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_12594","Fungi","Agaricomycetes",NA,NA,NA,NA,NA
"esv_10250","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_12593","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_10703","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae",NA,NA
"esv_12592","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_16621","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_17619","Fungi",NA,NA,NA,NA,NA,NA
"esv_12591","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae","Sporopachydermia","Sporopachydermia lactativora "
"esv_16152","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_12590","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae",NA,NA
"esv_16151","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_4512","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"esv_14731","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_14730","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_998","Fungi",NA,NA,NA,NA,NA,NA
"esv_999","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_14735","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19059","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_14089","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_14088","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae",NA,NA
"esv_992","Fungi","Ascomycota","Sordariomycetes","Trichosphaeriales","Trichosphaeriaceae","Nigrospora","Nigrospora oryzae "
"esv_993","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_990","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_991","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_996","Fungi",NA,NA,NA,NA,NA,NA
"esv_997","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium",NA
"esv_994","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_995","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_17618","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",NA
"esv_18640","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_18643","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cyphellaceae",NA,NA
"esv_18642","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","Coprinopsis pachyderma "
"esv_1309","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_1308","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_1659","Fungi",NA,NA,NA,NA,NA,NA
"esv_1658","Fungi",NA,NA,NA,NA,NA,NA
"esv_1657","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_1656","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_1655","Fungi",NA,NA,NA,NA,NA,NA
"esv_1306","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma heimaeyensis "
"esv_1301","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_1300","Fungi",NA,NA,NA,NA,NA,NA
"esv_1303","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_1302","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","Cladosporium sphaerospermum "
"esv_10344","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_10345","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_10346","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"esv_10431","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_10340","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_10341","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_10342","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_10435","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_10438","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16824","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_10348","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA
"esv_10349","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_16821","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16820","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16777","Fungi",NA,NA,NA,NA,NA,NA
"esv_16776","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pezizaceae",NA,NA
"esv_16775","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_16158","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","Periconia macrospinosa "
"esv_16773","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16772","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium venenatum "
"esv_16771","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae",NA,NA
"esv_16770","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_4510","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_23540","Fungi",NA,NA,NA,NA,NA,NA
"esv_16779","Fungi",NA,NA,NA,NA,NA,NA
"esv_16778","Fungi",NA,NA,NA,NA,NA,NA
"esv_3655","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae",NA,NA
"esv_3654","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae",NA,NA
"esv_3657","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3656","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3651","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3650","Fungi",NA,NA,NA,NA,NA,NA
"esv_3653","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3652","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"esv_18867","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_3659","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_3658","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","Marasmius",NA
"esv_14888","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA
"esv_18397","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16725","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_18395","Fungi",NA,NA,NA,NA,NA,NA
"esv_18394","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_18393","Fungi",NA,NA,NA,NA,NA,NA
"esv_17571","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae",NA,NA
"esv_18391","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_18390","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22914","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae",NA,NA
"esv_4517","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22916","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_22917","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_22910","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22911","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_18399","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_18398","Fungi",NA,NA,NA,NA,NA,NA
"esv_19162","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_21749","Fungi",NA,NA,NA,NA,NA,NA
"esv_19584","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8737","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Myrothecium","Myrothecium sp "
"esv_17713","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Polyporaceae",NA,NA
"esv_23514","Fungi","Ascomycota","Lecanoromycetes",NA,NA,NA,NA
"esv_11512","Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae",NA,NA
"esv_8225","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16431","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_4516","Fungi","Ascomycota","Sordariomycetes","Glomerellales",NA,NA,NA
"esv_22056","Fungi",NA,NA,NA,NA,NA,NA
"esv_11510","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","Stereum sanguinolentum "
"esv_16752","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_11511","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae",NA,NA
"esv_20610","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Xenasmataceae","Xenasmatella","Xenasmatella ardosiaca "
"esv_11516","Fungi",NA,NA,NA,NA,NA,NA
"esv_21514","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19769","Fungi",NA,NA,NA,NA,NA,NA
"esv_21667","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_11517","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_17280","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_14015","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae",NA,NA
"esv_17282","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_17283","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_17284","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae",NA,NA
"esv_14742","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_17286","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA
"esv_17287","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_17288","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae",NA,NA
"esv_17289","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae",NA,NA
"esv_14035","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16755","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_20062","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2300","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Incertae_sedis","Vermispora","Vermispora fusarina "
"esv_2301","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2302","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2871","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA
"esv_2304","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Marasmiaceae","Marasmius",NA
"esv_2305","Fungi","Basidiomycota","Tremellomycetes","Holtermanniales","Incertae_sedis","Holtermanniella","Holtermanniella takashimae "
"esv_2306","Fungi",NA,NA,NA,NA,NA,NA
"esv_2307","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_2656","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_2657","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_2878","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"esv_2879","Fungi",NA,NA,NA,NA,NA,NA
"esv_2652","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales",NA,NA,NA
"esv_2653","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_2650","Fungi",NA,NA,NA,NA,NA,NA
"esv_2651","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_6551","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_6550","Fungi","Ascomycota","Dothideomycetes","Venturiales","Sympoventuriaceae","Ochroconis","Ochroconis cordanae "
"esv_6553","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_4514","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cuniculitremaceae",NA,NA
"esv_6555","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_6554","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_6557","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"esv_6556","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_6559","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_6558","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA
"esv_12072","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_12073","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_12074","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_12075","Fungi",NA,NA,NA,NA,NA,NA
"esv_12076","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus semibulbosus "
"esv_12077","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_18282","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_17612","Fungi","Agaricomycetes",NA,NA,NA,NA,NA
"esv_20061","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae",NA,NA
"esv_19524","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_12548","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8485","Fungi","Ascomycota","Leotiomycetes","Helotiales","Incertae_sedis","Lauriomyces","Lauriomyces bellulus "
"esv_18634","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8487","Fungi",NA,NA,NA,NA,NA,NA
"esv_8486","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_8481","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_8480","Fungi",NA,NA,NA,NA,NA,NA
"esv_8483","Fungi","Basidiomycota","Agaricomycetes","Sebacinales",NA,NA,NA
"esv_8482","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae",NA,NA
"esv_16757","Fungi","Ascomycota","Dothideomycetes","Dothideales",NA,NA,NA
"esv_8489","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"esv_8488","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_23618","Fungi",NA,NA,NA,NA,NA,NA
"esv_17611","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2217","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_16489","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16488","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_21270","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_16726","Fungi","Agaricomycetes",NA,NA,NA,NA,NA
"esv_16485","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16484","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16487","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16486","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_16481","Fungi",NA,NA,NA,NA,NA,NA
"esv_16480","Fungi","Ascomycota","Sordariomycetes","Xylariales","Apiosporaceae","Arthrinium",NA
"esv_16483","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_18631","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Metschnikowiaceae","Metschnikowia",NA
"esv_22099","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_12258","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae",NA,NA
"esv_12259","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium","Myrmecridium schulzeri "
"esv_16756","Fungi",NA,NA,NA,NA,NA,NA
"esv_19289","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_12254","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Incertae_sedis","Sarocladium","Sarocladium bifurcatum "
"esv_12255","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_12256","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_12257","Fungi",NA,NA,NA,NA,NA,NA
"esv_12250","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_12251","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_12252","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae",NA,NA
"esv_12253","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_15309","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_21334","Fungi",NA,NA,NA,NA,NA,NA
"esv_21337","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"esv_21336","Fungi",NA,NA,NA,NA,NA,NA
"esv_21271","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_21330","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_21333","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_21332","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_18986","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia",NA
"esv_21339","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae",NA,NA
"esv_12919","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_21629","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_21628","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_16759","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_14475","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae",NA,NA
"esv_18985","Fungi","Ascomycota",NA,NA,NA,NA,NA
